nepoch,nlayer,lr,reg,dropout,verbose,early,time,accuracy_mean,accuracy_std
300,5,0.0007152606146581366,0.002755111186232148,0.5,False,30,386.83752393722534,0.37150001525878906,0.22350001335144043
300,3,8.339025250783793e-05,0.01896550925551014,0.4,False,30,361.4531145095825,0.34550000727176666,0.12350000441074371
300,4,1.1307603433881233e-05,0.014138728478705545,0.5,False,30,105.66465973854065,0.2199999988079071,0.025000005960464478
300,5,0.0001710777763536656,0.0021818290483935957,0.5,False,30,143.5459325313568,0.22850000113248825,0.005499996244907379
300,3,9.680118069919187e-05,0.0010106083797832713,0.5,False,30,256.5353035926819,0.3310000002384186,0.14399999380111694
300,4,8.560381687497195e-05,0.0010496316214965464,0.5,False,30,157.78538250923157,0.18000000715255737,0.0
300,5,0.0005275856319025571,0.0022518900230819082,0.4,False,30,622.3832004070282,0.56700000166893,0.029000014066696167
300,3,8.555909046743027e-05,0.08614498160638698,0.30000000000000004,False,30,64.43058633804321,0.18149999529123306,0.013499997556209564
300,4,0.0008546475236658831,0.0030999532279478875,0.30000000000000004,False,30,252.3215732574463,0.6145000159740448,0.005499988794326782
300,4,1.2248569490165883e-05,0.0026344981755741423,0.5,False,30,120.26399683952332,0.18699999898672104,0.001999996602535248
300,4,9.574008047019109e-05,0.0023222098221427597,0.4,False,30,344.82972168922424,0.2864999994635582,0.10749999433755875
300,3,0.0003294112331865058,0.005634422259481658,0.4,False,30,213.0746147632599,0.3995000049471855,0.21550000458955765
300,3,3.853729799606895e-05,0.006256205402337202,0.5,False,30,90.99849510192871,0.18199999630451202,0.00599999725818634
300,5,3.792853377238097e-05,0.01676382892760282,0.30000000000000004,False,30,254.78349423408508,0.18850000202655792,0.027500003576278687
300,4,5.733400766895425e-05,0.0019285532450327217,0.5,False,30,154.25185370445251,0.15699999779462814,0.027000002562999725
300,5,0.00016072593986932125,0.0012610553285435104,0.4,False,30,193.47231245040894,0.2084999978542328,0.012500002980232239
300,4,2.607025572399514e-05,0.0013366509233321048,0.5,False,30,124.17339706420898,0.17000000178813934,0.004999995231628418
300,4,0.00039128851839473556,0.04952619847207398,0.30000000000000004,False,30,513.6526205539703,0.5860000252723694,0.02799999713897705
300,4,1.2264582782187617e-05,0.026732878123994917,0.30000000000000004,False,30,102.88556981086731,0.1875,0.00849999487400055
300,5,0.0009371332087810407,0.017633059448924366,0.4,False,30,264.3613500595093,0.4150000140070915,0.23100001364946365
300,3,1.5168624798222617e-05,0.004895168080640529,0.5,False,30,75.89441585540771,0.14550000429153442,0.03450000286102295
300,5,0.0006878278229232689,0.01034103172883457,0.4,False,30,606.2502205371857,0.612500011920929,0.012499988079071045
300,4,0.0007302077875567267,0.028569199399562966,0.4,False,30,405.02652072906494,0.6305000185966492,0.015500009059906006
300,5,8.843414199057253e-05,0.0016062243301674221,0.4,False,30,112.91243720054626,0.1915000006556511,0.007500000298023224
300,4,6.811783262372107e-05,0.012720400970309539,0.30000000000000004,False,30,347.29771161079407,0.3724999874830246,0.14349998533725739
300,4,2.1343983550733265e-05,0.005425737095401276,0.5,False,30,135.53828501701355,0.11400000378489494,0.03500000014901161
300,4,0.0002707950213623807,0.0021345503229884834,0.5,False,30,349.3412854671478,0.38449999690055847,0.1525000035762787
300,4,0.00043632310644016356,0.06891337854011635,0.30000000000000004,False,30,272.1401689052582,0.41599999368190765,0.2149999886751175
300,5,4.22228909428407e-05,0.0031994534546011745,0.30000000000000004,False,30,184.0159637928009,0.18850000202655792,0.009499996900558472
300,4,3.7051706976276195e-05,0.0037453348908688218,0.4,False,30,88.97721314430237,0.18800000101327896,0.0040000006556510925
300,4,3.0408979496329674e-05,0.007860438640923688,0.5,False,30,112.4485514163971,0.20750000327825546,0.0064999982714653015
300,4,7.172729585733407e-05,0.002076931537919548,0.4,False,30,90.49204468727112,0.20399999618530273,0.009000003337860107
300,4,0.0004044704973196611,0.03129380732510916,0.30000000000000004,False,30,399.2135808467865,0.589000016450882,0.034000009298324585
300,5,0.00015013475095985684,0.08204919131087901,0.5,False,30,183.49825930595398,0.19900000095367432,0.00599999725818634
300,4,0.0001551066530650164,0.0024679743496373316,0.30000000000000004,False,30,500.5105836391449,0.5534999966621399,0.03149998188018799
300,4,0.0002371066032281096,0.0020861899589335255,0.5,False,30,332.6435172557831,0.3374999836087227,0.16449999064207077
300,4,4.915496333166535e-05,0.05433290138281912,0.5,False,30,118.3096911907196,0.2004999965429306,0.017499998211860657
300,3,1.2310337305019811e-05,0.0016180172372333346,0.30000000000000004,False,30,54.69948101043701,0.19050000607967377,0.0034999996423721313
300,3,6.417481778824961e-05,0.07614185477132857,0.30000000000000004,False,30,85.92349219322205,0.1655000001192093,0.0034999996423721313
300,4,0.000405798211069316,0.0010736582925142475,0.30000000000000004,False,30,443.44301986694336,0.5435000061988831,0.02649998664855957
300,5,0.00027024320181330606,0.016731201480503607,0.30000000000000004,False,30,642.0451939105988,0.5444999933242798,0.002499997615814209
300,3,0.0006596046748492339,0.020509281903148747,0.4,False,30,308.68696451187134,0.6254999935626984,0.031500011682510376
300,4,9.453876755630601e-05,0.01351446340486018,0.30000000000000004,False,30,590.0102360248566,0.45250000059604645,0.005500003695487976
300,5,0.00037541291942793964,0.017332283999625615,0.30000000000000004,False,30,314.2870054244995,0.3994999974966049,0.16050000488758087
300,4,0.00035491867016910166,0.026325095253034607,0.4,False,30,70.32107162475586,0.2069999948143959,0.01900000125169754
300,4,0.000211221300378251,0.0031001997992225415,0.5,False,30,322.5257213115692,0.317500002682209,0.135500006377697
300,5,0.0004638879563591342,0.036420612213291736,0.4,False,30,398.4851002693176,0.3920000046491623,0.15399999916553497
300,5,0.00014216538576575157,0.0022810057421681178,0.30000000000000004,False,30,722.360833644867,0.5010000169277191,0.01600000262260437
300,3,1.217262555641202e-05,0.0013902476364714218,0.4,False,30,149.03496384620667,0.1469999961555004,0.0559999980032444
300,4,0.0007041589730575555,0.0031645348925173444,0.30000000000000004,False,30,335.2895381450653,0.5995000004768372,0.002499997615814209
300,3,0.00014980520765131927,0.00144331844300111,0.5,False,30,445.53211426734924,0.5439999997615814,0.015000015497207642
300,5,1.2924621450160663e-05,0.09893550300722483,0.4,False,30,175.4510190486908,0.13200000301003456,0.05400000140070915
300,3,5.631280680388804e-05,0.0613113039776594,0.4,False,30,79.70280885696411,0.16849999874830246,0.004499994218349457
300,3,0.000520095903736508,0.005367914450122905,0.30000000000000004,False,30,233.67910361289978,0.6099999845027924,0.006000012159347534
300,3,3.973442583506313e-05,0.010916144057735432,0.5,False,30,93.89423894882202,0.1665000021457672,0.002499997615814209
300,3,0.0007448212684571204,0.0751452565868695,0.4,False,30,334.53993105888367,0.6324999928474426,0.00550001859664917
300,4,1.3386725297721874e-05,0.038237799607485856,0.30000000000000004,False,30,143.56284070014954,0.12949999794363976,0.05249999836087227
300,4,7.332121759518441e-05,0.08102805697381292,0.4,False,30,87.69278407096863,0.1730000004172325,0.006000004708766937
300,4,0.00027020507356740296,0.0015872074115963243,0.5,False,30,85.48877549171448,0.1900000050663948,0.03199999779462814
300,3,1.238834711713523e-05,0.039475610302136255,0.5,False,30,49.13769865036011,0.1834999993443489,0.005499996244907379
300,3,0.0007949203216783123,0.061648763135913505,0.30000000000000004,False,30,289.3935444355011,0.6489999890327454,0.0040000081062316895
300,3,5.01909536521981e-05,0.02073461196345471,0.30000000000000004,False,30,75.98315858840942,0.18550000339746475,0.007500000298023224
300,5,0.0008500105881358263,0.009512543936691332,0.5,False,30,82.10937404632568,0.18400000035762787,0.003000006079673767
300,4,9.678548984247709e-05,0.08454638575297965,0.4,False,30,112.60298252105713,0.1679999977350235,0.013999998569488525
300,4,6.126043395463166e-05,0.001875080463183245,0.4,False,30,362.3820433616638,0.278499998152256,0.05250000208616257
300,3,4.430895115315739e-05,0.0013277174682149524,0.5,False,30,56.89877390861511,0.17799999564886093,0.0040000006556510925
300,4,0.000181138353915268,0.0014777281254057968,0.4,False,30,580.4222776889801,0.5039999932050705,0.019999995827674866
300,5,1.6320422405131587e-05,0.038683664445428034,0.4,False,30,100.82831740379333,0.17149999737739563,0.010499998927116394
300,5,2.370123147703598e-05,0.01130452700756226,0.4,False,30,183.2258026599884,0.18050000444054604,0.0755000077188015
300,5,2.332162715320496e-05,0.0017450466280769742,0.5,False,30,108.49586606025696,0.2029999941587448,0.02199999988079071
300,3,2.3186010879891773e-05,0.0063237053992242715,0.5,False,30,78.4111602306366,0.19250000268220901,0.013499997556209564
300,5,3.297568633795959e-05,0.010331155991463899,0.4,False,30,122.2755286693573,0.18699999898672104,0.00299999862909317
300,3,0.0005444386252097285,0.03604237580742979,0.5,False,30,419.71698904037476,0.6369999945163727,0.0029999911785125732
300,5,0.00021571000776336193,0.009797858713511232,0.4,False,30,680.0790855884552,0.4685000032186508,0.017499998211860657
300,3,3.8049394541764176e-05,0.003066407794043228,0.30000000000000004,False,30,266.5626244544983,0.29600000381469727,0.0690000057220459
300,3,1.535568105815317e-05,0.008121393658378233,0.5,False,30,119.6351854801178,0.15800000354647636,0.07200000062584877
300,5,5.387899575892282e-05,0.03413875758405236,0.4,False,30,239.15441346168518,0.16200000047683716,0.012999996542930603
300,4,0.0006164128217559583,0.010697499663096383,0.5,False,30,69.36434364318848,0.16699999570846558,0.015000000596046448
300,3,0.00015526274139220477,0.03136948308844388,0.4,False,30,440.58580565452576,0.5090000033378601,0.03200000524520874
300,4,0.0008304755634026084,0.0014168886617747488,0.30000000000000004,False,30,320.70625376701355,0.5800000131130219,0.0029999911785125732
300,4,0.00039804523761385473,0.001112608045694605,0.30000000000000004,False,30,412.57837104797363,0.5810000002384186,0.006999999284744263
300,3,2.88207019006632e-05,0.018628349397233297,0.4,False,30,81.1974937915802,0.2199999988079071,0.04899999499320984
300,4,1.1640251460822207e-05,0.002912960862850163,0.4,False,30,109.13257694244385,0.17349999397993088,0.007500000298023224
300,3,0.0009249157450045731,0.014136477382276904,0.5,False,30,271.42164158821106,0.6194999814033508,0.002499997615814209
300,3,0.00019663633682730523,0.008355653073379847,0.30000000000000004,False,30,384.26155948638916,0.5730000138282776,0.022000014781951904
300,5,1.028414702305518e-05,0.030393820754028196,0.30000000000000004,False,30,114.39096307754517,0.2149999961256981,0.0429999902844429
300,4,0.00029292754794934975,0.006259949368038119,0.5,False,30,161.19709658622742,0.2264999970793724,0.01650000363588333
300,5,1.1180269464481376e-05,0.006586569206871449,0.5,False,30,164.4352991580963,0.1899999976158142,0.004999995231628418
300,4,0.0006073847462900216,0.019455316126347846,0.30000000000000004,False,30,316.14233350753784,0.6089999973773956,0.020999997854232788
300,5,3.2341575607382255e-05,0.0115152303530145,0.5,False,30,153.35092997550964,0.16999999433755875,0.010999999940395355
300,4,4.2086281606060156e-05,0.012427080805864143,0.4,False,30,131.76939868927002,0.2019999995827675,0.006000004708766937
300,5,1.136434438522638e-05,0.001039330275724399,0.5,False,30,174.01515531539917,0.13499999791383743,0.03999999910593033
300,3,1.3502210174413533e-05,0.00848883127620085,0.5,False,30,104.42717671394348,0.20400000363588333,0.026000000536441803
300,4,3.4292076177410025e-05,0.0704451068417049,0.4,False,30,78.36828899383545,0.17400000244379044,0.009999997913837433
300,4,0.00020492385807621444,0.03712055576922185,0.30000000000000004,False,30,549.3410921096802,0.578000009059906,0.013000011444091797
300,4,2.0365829633305908e-05,0.041471849532930406,0.30000000000000004,False,30,92.49860978126526,0.15550000220537186,0.012499995529651642
300,4,0.00011785550014263669,0.010053363881390581,0.30000000000000004,False,30,339.7364852428436,0.3240000084042549,0.09400000423192978
300,3,6.755765346869313e-05,0.040034472300064926,0.5,False,30,104.53219151496887,0.17350000143051147,0.016499996185302734
300,5,1.8541802850333382e-05,0.0011170706440754802,0.4,False,30,89.9288923740387,0.14100000262260437,0.05300000309944153
300,4,0.0003146196128288725,0.01742962953108521,0.5,False,30,113.35339188575745,0.19500000029802322,0.015999995172023773
300,5,2.694558476809704e-05,0.014880366840059582,0.5,False,30,147.60588479042053,0.2019999995827675,0.014000006020069122
300,4,0.00015913284409978492,0.08774219754189361,0.5,False,30,96.65635943412781,0.20549999922513962,0.017500005662441254
300,5,3.451765079273541e-05,0.03184930384449578,0.4,False,30,117.89483523368835,0.18850000202655792,0.00849999487400055
300,3,8.090743869091036e-05,0.004022332437000667,0.30000000000000004,False,30,436.9398727416992,0.5090000033378601,0.018000006675720215
300,3,0.0003759294097946148,0.011269049366361217,0.5,False,30,343.0600919723511,0.6240000128746033,0.018999993801116943
300,4,6.468498471121512e-05,0.018127644771929418,0.30000000000000004,False,30,64.21613931655884,0.2044999971985817,0.02250000089406967
300,4,0.000168337916597634,0.03141379798478993,0.30000000000000004,False,30,577.2330865859985,0.5889999866485596,0.009000003337860107
300,3,5.075901266572303e-05,0.002651832032303596,0.4,False,30,123.82370042800903,0.23549999296665192,0.0664999932050705
300,4,2.0622731985364025e-05,0.003371595012201405,0.30000000000000004,False,30,139.24765038490295,0.1665000021457672,0.0495000034570694
300,3,2.518613753829236e-05,0.0055747399787716406,0.30000000000000004,False,30,79.14504551887512,0.1704999953508377,0.011500000953674316
300,4,7.115743574186178e-05,0.04050476765844478,0.4,False,30,94.07269382476807,0.17399999499320984,0.008000001311302185
300,4,0.0006868212158591233,0.0010254045126252824,0.4,False,30,397.15548157691956,0.574999988079071,0.0040000081062316895
300,4,0.0001109809585315645,0.0014125795841100177,0.5,False,30,86.40603399276733,0.20850000530481339,0.015500001609325409
300,5,4.09739129579695e-05,0.011413070347480044,0.4,False,30,220.81006121635437,0.14549999684095383,0.014499999582767487
300,4,0.00039670114944701207,0.0012336153007074606,0.5,False,30,335.49547386169434,0.3879999965429306,0.20499999821186066
300,3,0.000271038348549153,0.03022290787836628,0.5,False,30,435.7447576522827,0.5814999938011169,0.0065000057220458984
300,3,0.0006552795145176468,0.015063657819794433,0.5,False,30,324.05734491348267,0.6394999921321869,0.0004999935626983643
300,3,0.0005220144711558755,0.001379474884858324,0.30000000000000004,False,30,283.81703519821167,0.5839999914169312,0.014999985694885254
300,5,1.068734763695472e-05,0.027290425586397278,0.5,False,30,189.09339928627014,0.11100000143051147,0.031000003218650818
300,4,0.0001798813150751676,0.00545709223900042,0.30000000000000004,False,30,541.4163393974304,0.5555000007152557,0.03849998116493225
300,5,2.774308124107504e-05,0.00331070615731485,0.5,False,30,138.2400026321411,0.17999999970197678,0.001999996602535248
300,5,5.207834700038341e-05,0.08094601319300751,0.30000000000000004,False,30,147.30602622032166,0.22099999338388443,0.038999997079372406
300,3,4.8627361116116184e-05,0.09871161498057127,0.4,False,30,72.90822553634644,0.17949999868869781,0.017499998211860657
300,4,0.0002141887561516073,0.0048810091046724915,0.4,False,30,136.69513702392578,0.20899999886751175,0.023999996483325958
300,3,7.771523009133892e-05,0.0299900705394259,0.5,False,30,195.53358793258667,0.2239999994635582,0.005000002682209015
300,3,1.3770935310158006e-05,0.02048964318772507,0.5,False,30,91.21988129615784,0.1329999975860119,0.047999996691942215
300,3,0.00030579636177749354,0.01717008849641026,0.5,False,30,69.24031186103821,0.17999999970197678,0.017999999225139618
300,5,4.3559323163810755e-05,0.02359868204965914,0.5,False,30,124.30971145629883,0.2029999941587448,0.02199999988079071
300,5,0.00040613760988097877,0.07740611219546771,0.5,False,30,100.36839175224304,0.20650000125169754,0.01650000363588333
300,3,0.00014001321999658839,0.001182051508949855,0.5,False,30,168.0202226638794,0.31550000607967377,0.029499992728233337
300,3,0.00015331497054349194,0.030712265175535904,0.5,False,30,256.0379683971405,0.40049999952316284,0.16449999809265137
300,4,0.0003955254041087442,0.004814861295635584,0.30000000000000004,False,30,423.33889985084534,0.5845000147819519,0.012499988079071045
300,3,0.0004564421759445271,0.00765057170206911,0.4,False,30,287.67757534980774,0.625,0.029999971389770508
300,4,1.057102819406722e-05,0.006356692512425524,0.30000000000000004,False,30,148.30662560462952,0.17149999737739563,0.010499998927116394
300,4,0.00011374854698610636,0.012925523916798687,0.30000000000000004,False,30,362.91276025772095,0.3669999986886978,0.17000000178813934
300,4,0.0006371849666499354,0.00588413977793163,0.4,False,30,211.03016996383667,0.45399998128414154,0.18699999153614044
300,5,1.8973179240329992e-05,0.05904352179948539,0.5,False,30,120.88125133514404,0.18249999731779099,0.0005000010132789612
300,4,0.000269997225471461,0.05598114904993566,0.4,False,30,104.03530049324036,0.2084999978542328,0.025499999523162842
300,3,0.00011498954469563527,0.036066632888512,0.4,False,30,63.69589829444885,0.20499999821186066,0.024000003933906555
300,4,4.0936961651287283e-05,0.021538169710100204,0.4,False,30,115.88986730575562,0.18550000339746475,0.023500002920627594
300,5,1.2931660089036086e-05,0.04443044579519223,0.30000000000000004,False,30,151.41714644432068,0.16600000113248825,0.0040000006556510925
300,5,1.827614372831914e-05,0.022248588606788675,0.5,False,30,159.44448971748352,0.19350000470876694,0.029500000178813934
300,3,0.0002133677940006549,0.04559372327727555,0.5,False,30,441.2737033367157,0.5915000140666962,0.019499987363815308
300,3,7.861721234971714e-05,0.0037786539868939957,0.4,False,30,280.91655945777893,0.30899999290704727,0.1339999958872795
300,4,0.0001480415138421989,0.0014482985387222246,0.4,False,30,578.219562292099,0.4414999932050705,0.03350000083446503
300,3,0.0005748104746642839,0.017731061385067602,0.4,False,30,261.18062138557434,0.6164999902248383,0.024499982595443726
300,5,0.0009638657332802395,0.06615292851901652,0.5,False,30,89.36502075195312,0.2044999971985817,0.020499996840953827
300,5,0.0004620950593085966,0.008644075986098695,0.5,False,30,413.1280107498169,0.2944999933242798,0.04150000214576721
300,3,4.753702229689527e-05,0.0024455643770787527,0.4,False,30,81.96119976043701,0.2224999964237213,0.011500000953674316
300,4,1.186466380876109e-05,0.0013216026009971315,0.5,False,30,122.83954739570618,0.12400000169873238,0.044999998062849045
300,4,3.5675203152695756e-05,0.03430741647883442,0.30000000000000004,False,30,101.34127140045166,0.18649999797344208,0.042500004172325134
300,5,0.00011642449345084707,0.007490918792512828,0.4,False,30,292.57542514801025,0.18950000405311584,0.002499997615814209
