200,4,0.019996430361609165,0.006052714545660161,0.2,False,8,30,1466.9041376113892,0.7985000014305115,0.002499997615814209
200,6,0.04295384286509844,0.040931558572575695,0.2,False,16,30,3057.794941663742,0.7560000121593475,0.007999986410140991
200,4,0.03241160550519179,0.013555902068269985,0.5,False,8,30,1382.2974772453308,0.7714999914169312,0.008499979972839355
300,3,0.02,0.006,0.2,False,8,30,114.51065254211426,0.7906000435352325,0.00533291840470924
300,4,0.02,0.006,0.2,False,8,30,115.70828914642334,0.789100033044815,0.005629387759969085
300,5,0.02,0.006,0.2,False,8,30,159.09608125686646,0.7926000416278839,0.005370280092870132
300,6,0.02,0.006,0.2,False,8,30,174.270117521286,0.7942000389099121,0.005741078383294478
300,5,0.001,0.006,0.2,False,8,30,388.8951859474182,0.7804000377655029,0.0059025387409953264
300,5,0.005,0.006,0.2,False,8,30,194.1643054485321,0.7893000423908234,0.008809651605204413
300,5,0.01,0.006,0.2,False,8,30,167.62817430496216,0.7912000298500061,0.005287722535590793
300,5,0.02,0.006,0.2,False,8,30,148.2237207889557,0.7902000367641449,0.0065543820290428195
300,5,0.03,0.006,0.2,False,8,30,157.73459267616272,0.7929000437259675,0.007980593586401638
300,5,0.04,0.006,0.2,False,8,30,151.27731156349182,0.7909000396728516,0.00448218843646825
300,6,0.02,0.006,0.2,False,8,30,173.44643998146057,0.7946000337600708,0.005765418259148092
300,6,0.03,0.006,0.2,False,8,30,184.78566312789917,0.7951000332832336,0.0063631811545682305
300,6,0.03,0.0005,0.2,False,8,30,183.98445391654968,0.7820000350475311,0.006587866058918992
300,6,0.03,0.002,0.2,False,8,30,198.40791940689087,0.7894000351428986,0.008114180985863709
300,6,0.03,0.006,0.2,False,8,30,179.38305974006653,0.7908000409603119,0.006852732823301156
300,6,0.03,0.01,0.2,False,8,30,174.17917776107788,0.7893000364303588,0.008414865492816823
300,6,0.03,0.05,0.2,False,8,30,206.78362703323364,0.7888000428676605,0.009389357436674121
300,6,0.03,0.1,0.2,False,8,30,208.42791557312012,0.7755000352859497,0.013544368113322698
300,6,0.03,0.06,0,False,8,30,196.4871804714203,0.7876000463962555,0.011901260766800802
300,6,0.03,0.06,0.1,False,8,30,185.0435733795166,0.7857000410556794,0.008149237301620559
300,6,0.03,0.06,0.2,False,8,30,195.05890130996704,0.7800000369548797,0.010981807746264755
300,6,0.03,0.06,0.3,False,8,30,204.92516350746155,0.766200041770935,0.017571567156192014
300,6,0.03,0.06,0.4,False,8,30,190.17352962493896,0.7387000381946563,0.016858541976540922
300,6,0.03,0.06,0.2,False,4,30,232.6459367275238,0.7883000373840332,0.006450574367313251
300,6,0.03,0.06,0.2,False,8,30,207.61049604415894,0.7853000402450562,0.011402191348868839
300,4,0.005,0.06,0.1,False,4,30,153.916424036026,0.7873000383377076,0.007457210301803128
300,4,0.005,0.06,0.1,False,8,30,156.916321516037,0.7884000480175019,0.008077131657288806
300,4,0.005,0.06,0.2,False,4,30,158.48422265052795,0.7866000413894654,0.004586943113980791
300,4,0.005,0.06,0.2,False,8,30,179.153710603714,0.7895000338554382,0.005258324209117882
300,4,0.005,0.06,0.3,False,4,30,182.7814919948578,0.7839000403881073,0.006441277220630129
300,4,0.005,0.06,0.3,False,8,30,188.23191785812378,0.7923000276088714,0.006309509263100821
300,4,0.005,0.06,0.4,False,4,30,194.60229396820068,0.7890000224113465,0.007745972386667782
300,4,0.005,0.06,0.4,False,8,30,223.02040266990662,0.7868000268936157,0.006225743467693256
300,4,0.005,0.005,0.1,False,4,30,151.23654198646545,0.7811000406742096,0.002385377859552463
300,4,0.005,0.005,0.1,False,8,30,154.8666205406189,0.7805000364780426,0.005426778158269618
300,4,0.005,0.005,0.2,False,4,30,154.57824110984802,0.784300035238266,0.004900000168379466
300,4,0.005,0.005,0.2,False,8,30,171.4456491470337,0.791100025177002,0.0039610601775990914
300,4,0.005,0.005,0.3,False,4,30,172.29497623443604,0.7817000448703766,0.009241755863032742
300,4,0.005,0.005,0.3,False,8,30,203.5530824661255,0.7841000318527221,0.004459823481083668
300,4,0.005,0.005,0.4,False,4,30,191.55868673324585,0.7865000426769256,0.00618466747840916
300,4,0.005,0.005,0.4,False,8,30,208.29686093330383,0.786100035905838,0.007555790338684844
300,4,0.005,0.01,0.1,False,4,30,149.54117274284363,0.7828000485897064,0.006794120447207943
300,4,0.005,0.01,0.1,False,8,30,157.0214705467224,0.7841000378131866,0.006905792069966239
300,4,0.005,0.01,0.2,False,4,30,154.5714557170868,0.7860000312328339,0.005585687062482054
300,4,0.005,0.01,0.2,False,8,30,167.36173176765442,0.7862000346183777,0.004166524322156367
300,4,0.005,0.01,0.3,False,4,30,159.98559427261353,0.7885000288486481,0.005084286202852581
300,4,0.005,0.01,0.3,False,8,30,175.95839548110962,0.7877000331878662,0.006034066434286516
300,4,0.005,0.01,0.4,False,4,30,177.3132209777832,0.7879000425338745,0.006236180810060637
300,4,0.005,0.01,0.4,False,8,30,211.04900765419006,0.785800039768219,0.009453047376094719
300,4,0.005,0.03,0.1,False,4,30,143.18369102478027,0.7833000481128692,0.004879543748685836
300,4,0.005,0.03,0.1,False,8,30,157.18435215950012,0.7890000343322754,0.003521362045315461
300,4,0.005,0.03,0.2,False,4,30,154.11041975021362,0.7857000350952148,0.006768299653518003
300,4,0.005,0.03,0.2,False,8,30,160.0198004245758,0.7893000364303588,0.007457204546919602
300,4,0.005,0.03,0.3,False,4,30,165.16841173171997,0.7869000315666199,0.005107834951741323
300,4,0.005,0.03,0.3,False,8,30,200.43652272224426,0.7937000274658204,0.006496927418411936
300,4,0.005,0.03,0.4,False,4,30,184.9899981021881,0.7874000370502472,0.004943676097564842
300,4,0.005,0.03,0.4,False,8,30,205.1200611591339,0.7869000315666199,0.008030563043696664
300,4,0.005,0.1,0.1,False,4,30,168.2814269065857,0.7884000360965728,0.006887657101459529
300,4,0.005,0.1,0.1,False,8,30,166.75642776489258,0.7881000399589538,0.006920266706287342
300,4,0.005,0.1,0.2,False,4,30,165.92811226844788,0.7856000244617463,0.00671117502559785
300,4,0.005,0.1,0.2,False,8,30,171.92951154708862,0.7877000391483306,0.007537238257258415
300,4,0.005,0.1,0.3,False,4,30,185.9477617740631,0.7872000336647034,0.005362830267947601
300,4,0.005,0.1,0.3,False,8,30,205.65978169441223,0.7847000300884247,0.007563730363006
300,4,0.005,0.1,0.4,False,4,30,212.00306487083435,0.7845000445842742,0.006469165523295857
300,4,0.005,0.1,0.4,False,8,30,199.0514054298401,0.7800000369548797,0.010535654454382821
300,4,0.01,0.06,0.1,False,4,30,135.75555276870728,0.7848000407218934,0.008022463531373245
300,4,0.01,0.06,0.1,False,8,30,148.0411286354065,0.7904000282287598,0.003072450169961538
300,4,0.01,0.06,0.2,False,4,30,131.1829957962036,0.7829000413417816,0.006073709064273108
300,4,0.01,0.06,0.2,False,8,30,145.4913375377655,0.7887000322341919,0.007114066695946418
300,4,0.01,0.06,0.3,False,4,30,148.2167682647705,0.7860000312328339,0.007293830631872778
300,4,0.01,0.06,0.3,False,8,30,158.68764853477478,0.7899000406265259,0.007340981589707748
300,4,0.01,0.06,0.4,False,4,30,165.6522877216339,0.7880000293254852,0.008024960239121618
300,4,0.2,0.006,0.2,False,8,30,453.5221834182739,0.7778000414371491,0.013090464218961166
300,4,0.02,0.006,0.2,False,8,30,238.64832949638367,0.7853000462055206,0.002238310859905398
300,4,0.02,0.006,0.2,False,8,30,247.0052936077118,0.7866000354290008,0.006069597762185202
300,4,0.005,0.03,0.3,False,8,30,374.05312871932983,0.7877000331878662,0.007443792091608578
300,6,0.02,0.006,0.2,False,8,30,382.46600127220154,0.795000034570694,0.004582568723329774
300,6,0.02,0.006,0.2,False,8,30,1889.6677205562592,0.7921800363063812,0.006662408255730896
